COUNTY_NAME,textbox5,MUNICIPALITY_NAME,CENSUS_POPULATION,LAND_AREA,FEDERAL_EIN_CODE,HOME_RULE_CODE,HOME_RULE_NAME,HOME_RULE_YEAR,GOVERNMENTAL_FORM,EMPLOYEES_FULL_TIME,EMPLOYEES_PART_TIME,INCORPORATION_YEAR
CRAWFORD,200965,SPARTA TWP,1910,41.80,251292014,,,,,0,7,1829
CRAWFORD,200993,SPARTANSBURG BORO,281,0.70,251450013,,,,,0,2,
CRAWFORD,201025,SPRING TWP,1402,45.70,256003085,,,,,3,2,1829
CRAWFORD,201053,SPRINGBORO BORO,377,0.80,251246935,,,,,1,3,1866
CRAWFORD,201085,STEUBEN TWP,775,24.50,251332381,,,,,1,8,1850
CRAWFORD,201115,SUMMERHILL TWP,1200,25.40,256003140,,,,,2,7,1829
CRAWFORD,201145,SUMMIT TWP,1895,25.80,256003144,,,,,5,2,1843
CRAWFORD,201172,TITUSVILLE CITY,5262,2.90,256000884,Opional 3rd Class City Charter,CITY OF TITUSVILLE,1964,,41,14,1866
CRAWFORD,201203,TOWNVILLE BORO,326,0.50,256082094,,,,,0,2,1867
CRAWFORD,201235,TROY TWP,1054,31.70,251128182,,,,,2,8,1829
CRAWFORD,201265,UNION TWP,857,15.80,251233745,,,,,0,8,1867
CRAWFORD,201293,VENANGO BORO,212,0.30,251669488,,,,,0,3,1852
CRAWFORD,201325,VENANGO TWP,946,16.90,256003335,,,,,0,8,1800
CRAWFORD,201355,VERNON TWP,5331,29.60,256003339,,,,,14,2,1829
CRAWFORD,201385,WAYNE TWP,1405,35.20,256003415,,,,,4,5,1809
CRAWFORD,201415,WEST FALLOWFIELD TWP,577,11.60,256154661,,,,,0,6,1841
CRAWFORD,201445,WEST MEAD TWP,5014,18.30,256003453,,,,,7,4,1898
CRAWFORD,201475,WEST SHENANGO TWP,433,6.80,256154590,,,,,0,5,1863
CRAWFORD,201503,WOODCOCK BORO,141,0.70,320432948,,,,,0,0,1844
CRAWFORD,201535,WOODCOCK TWP,2754,32.40,256003558,,,,,4,5,1829
CUMBERLAND,210033,CAMP HILL BORO,8130,2.10,236002841,,,,,29,9,1855
CUMBERLAND,210063,CARLISLE BORO,20118,5.50,236002842,Home Rule,Borough of Carlisle,2016,Council/Manager,109,19,1782
CUMBERLAND,210095,COOKE TWP,201,19.80,236000284,,,,,0,7,1872
CUMBERLAND,210001,CUMBERLAND COUNTY,259469,550.20,236003119,,,,,845,60,
CUMBERLAND,210125,DICKINSON TWP,5294,45.80,236005882,,,,,8,0,1785
CUMBERLAND,210154,EAST PENNSBORO TWP,20910,10.40,236000317,,,,Council/Manager,95,16,1952
CUMBERLAND,210184,HAMPDEN TWP,32761,17.30,236050136,,,,,99,75,1845
CUMBERLAND,210215,HOPEWELL TWP,2452,27.70,232131817,,,,,0,18,1735
CUMBERLAND,210243,LEMOYNE BORO,4659,1.60,236005021,,,,,15,0,
CUMBERLAND,210274,LOWER ALLEN TWP,20099,10.10,236005253,,,,,89,59,1850
CUMBERLAND,210305,LOWER FRANKFORD TWP,1757,14.70,236000394,,,,,0,17,1920
CUMBERLAND,210335,LOWER MIFFLIN TWP,1755,23.80,232200450,,,,,0,19,1920
CUMBERLAND,210363,MECHANICSBURG BORO,9311,2.40,236002994,,,,,49,7,1828
CUMBERLAND,210395,MIDDLESEX TWP,7021,25.70,236005254,,,,,23,18,1859
CUMBERLAND,210425,MONROE TWP,6230,26.10,231606651,,,,,7,0,1825
CUMBERLAND,210453,MT HOLLY SPRINGS BORO,1995,1.40,236002996,,,,,10,3,1873
CUMBERLAND,210483,NEW CUMBERLAND BORO,7507,1.70,236002907,,,,,21,33,1831
CUMBERLAND,210513,NEWBURG BORO,364,0.20,611790320,,,,,0,8,1861
CUMBERLAND,210543,NEWVILLE BORO,1376,0.40,236002913,,,,,13,11,1817
CUMBERLAND,210575,NORTH MIDDLETON TWP,12039,23.20,236000455,,,,,29,5,1810
CUMBERLAND,210605,NORTH NEWTON TWP,2546,22.80,231871449,,,,,5,2,1920
CUMBERLAND,210635,PENN TWP,2874,29.60,236555935,,,,,4,13,1860
CUMBERLAND,210663,SHIPPENSBURG BORO,4315,2.00,236003094,,,,,43,7,1817
CUMBERLAND,210695,SHIPPENSBURG TWP,4286,2.50,232131804,,,,,7,4,1784
CUMBERLAND,210723,SHIREMANSTOWN BORO,1634,0.30,236050250,,,,,2,16,1874
CUMBERLAND,210755,SILVER SPRING TWP,19557,32.30,236000494,,,,,57,2,1757
CUMBERLAND,210785,SOUTH MIDDLETON TWP,16135,48.70,236000503,,,,,31,7,1810
CUMBERLAND,210815,SOUTH NEWTON TWP,1371,11.30,231882531,,,,,0,8,1920
CUMBERLAND,210845,SOUTHAMPTON TWP,7504,51.40,231976582,,,,,9,2,1783
CUMBERLAND,210874,UPPER ALLEN TWP,23183,13.20,236050246,,,,,63,3,1850
CUMBERLAND,210905,UPPER FRANKFORD TWP,2128,19.40,236050462,,,,,0,12,1920
CUMBERLAND,210935,UPPER MIFFLIN TWP,1319,21.70,232092744,,,,,0,17,1920
CUMBERLAND,210995,WEST PENNSBORO TWP,5595,30.20,236000587,,,,,8,3,1745
CUMBERLAND,211023,WORMLEYSBURG BORO,3043,0.80,236005176,,,,,4,0,
DAUPHIN,220033,BERRYSBURG BORO,326,0.60,232267668,,,,,0,0,1869
DAUPHIN,220065,CONEWAGO TWP,2952,16.70,231704645,,,,,8,5,1850
DAUPHIN,220093,DAUPHIN BORO,795,0.40,236050997,,,,,2,11,1845
DAUPHIN,220001,DAUPHIN COUNTY,286401,558.10,236003043,,,,,1288,198,
DAUPHIN,220125,DERRY TWP,24715,27.20,236000290,,,,,91,94,1729
DAUPHIN,220155,EAST HANOVER TWP,6019,40.20,236000310,,,,,11,5,1842
DAUPHIN,220183,ELIZABETHVILLE BORO,1357,0.60,231666267,,,,,1,11,
DAUPHIN,220213,GRATZ BORO,743,3.00,236424620,,,,,0,2,1852
DAUPHIN,220243,HALIFAX BORO,796,0.30,231040812,,,,,0,9,1875
DAUPHIN,220275,HALIFAX TWP,3349,27.70,236005884,,,,,3,3,1804
DAUPHIN,220302,HARRISBURG CITY,50099,8.10,236002010,Opional 3rd Class City Charter,CITY OF HARRISBURG,1970,Mayor/Council,454,9,1860
DAUPHIN,220333,HIGHSPIRE BORO,2741,0.70,236002873,,,,,23,6,1867
DAUPHIN,220363,HUMMELSTOWN BORO,4544,1.20,236002875,,,,,16,5,1874
DAUPHIN,220395,JACKSON TWP,1827,40.10,232133847,,,,,0,18,1828
DAUPHIN,220425,JEFFERSON TWP,360,24.40,231909790,,,,,0,10,
DAUPHIN,220455,LONDONDERRY TWP,4899,22.80,236050911,,,,,10,52,1768
DAUPHIN,220485,LOWER PAXTON TWP,53501,28.20,236000401,,,,,139,299,1729
DAUPHIN,220514,LOWER SWATARA TWP,9531,12.30,236000405,,,,,36,0,1840
DAUPHIN,220543,LYKENS BORO,1873,1.20,236002886,,,,,4,11,1872
DAUPHIN,220575,LYKENS TWP,1559,26.50,231954995,,,,,1,11,1810
DAUPHIN,220605,MIDDLE PAXTON TWP,5048,54.40,236000423,,,,,3,7,1787
DAUPHIN,220633,MIDDLETOWN BORO,9533,2.00,236002896,,,,,39,4,1828
DAUPHIN,220665,MIFFLIN TWP,816,15.50,232027407,,,,,0,12,1819
DAUPHIN,220693,MILLERSBURG BORO,2545,0.80,236002897,,,,,6,7,1850
DAUPHIN,220723,PAXTANG BORO,1648,0.40,236002923,,,,,3,3,
DAUPHIN,220753,PENBROOK BORO,3274,0.50,236002924,,,,,22,2,1894
DAUPHIN,220783,PILLOW BORO,292,0.50,232110747,,,,,0,13,
DAUPHIN,220815,REED TWP,230,5.90,236050336,,,,,0,5,1849
DAUPHIN,220843,ROYALTON BORO,1138,0.30,236002935,,,,,5,15,1892
DAUPHIN,220875,RUSH TWP,228,23.50,232275102,,,,,0,1,1820
DAUPHIN,220905,SOUTH HANOVER TWP,7209,11.30,231719000,,,,,8,5,1820
DAUPHIN,220933,STEELTON BORO,6263,1.90,236002949,,,,,33,1,1880
DAUPHIN,220964,SUSQUEHANNA TWP,26736,13.30,236005240,,,,,97,2,1815
DAUPHIN,220994,SWATARA TWP,27824,13.10,236000202,,,,,85,9,1799
DAUPHIN,221025,UPPER PAXTON TWP,4010,25.90,236000544,,,,,4,2,1767
DAUPHIN,221055,WASHINGTON TWP,2129,17.70,231940044,,,,,4,3,1846
DAUPHIN,221085,WAYNE TWP,1266,13.90,236005560,,,,,0,12,1878
DAUPHIN,221115,WEST HANOVER TWP,10697,23.20,236000578,,,,,19,11,1842
DAUPHIN,221145,WICONISCO TWP,1159,9.80,236005475,,,,,4,9,1839
DAUPHIN,221175,WILLIAMS TWP,1067,8.80,232003953,,,,,1,2,1869
DAUPHIN,221203,WILLIAMSTOWN BORO,1303,0.30,236003132,,,,,11,0,1877
DELAWARE,230033,ALDAN BORO,4244,0.60,236002835,,,,,11,16,1893
DELAWARE,230064,ASTON TWP,16791,5.80,236003027,,,,,49,56,1687
DELAWARE,230095,BETHEL TWP,9574,5.40,236000250,,,,,3,32,1683
DELAWARE,230153,BROOKHAVEN BORO,8300,1.70,231606342,,,,,23,28,
DELAWARE,230125,CHADDS FORD TWP,3972,8.70,232285810,,,,,7,1,
DELAWARE,230182,CHESTER CITY,32605,4.80,236001900,Home Rule,CITY OF CHESTER,1981,,223,32,1866
DELAWARE,230213,CHESTER HEIGHTS BORO,2897,2.20,232128272,,,,,2,14,
DELAWARE,230245,CHESTER TWP,4080,1.40,236000275,Home Rule,CHESTER TOWNSHIP,1990,,18,17,1682
DELAWARE,230273,CLIFTON HEIGHTS BORO,6863,0.60,236002845,,,,,17,2,1885
DELAWARE,230303,COLLINGDALE BORO,8908,0.90,236002981,,,,,33,34,1891
DELAWARE,230333,COLWYN BORO,2474,0.30,236050519,,,,,0,22,1894
DELAWARE,230365,CONCORD TWP,18295,13.60,236000282,Home Rule,CONCORD TWP,2017,,27,25,1683
DELAWARE,230393,DARBY BORO,10715,0.80,236002852,,,,,23,36,1853
DELAWARE,230424,DARBY TWP,9219,1.40,236000197,,,,,26,28,
DELAWARE,230001,DELAWARE COUNTY,576830,190.50,236003046,Home Rule,DELAWARE COUNTY,1976,,2750,157,
DELAWARE,230453,EAST LANSDOWNE BORO,2714,0.20,236002860,,,,,7,18,
DELAWARE,230483,EDDYSTONE BORO,2459,1.00,236002861,,,,,15,56,1889
DELAWARE,230515,EDGMONT TWP,4283,9.70,236555803,,,,,5,4,1687
DELAWARE,230543,FOLCROFT BORO,6792,1.30,236005020,,,,,16,45,
DELAWARE,230573,GLENOLDEN BORO,7223,1.00,236003083,,,,,18,21,1894
DELAWARE,230604,HAVERFORD TWP,50431,10.00,236002307,Home Rule,TOWNSHIP OF HAVERFORD,1977,,183,104,1682
DELAWARE,230633,LANSDOWNE BORO,11107,1.20,236002882,,,,,47,27,1893
DELAWARE,230664,LOWER CHICHESTER TWP,3425,1.10,236004590,,,,,12,25,1682
DELAWARE,230693,MARCUS HOOK BORO,2454,1.10,236002993,,,,,17,15,1893
DELAWARE,230724,MARPLE TWP,24214,10.20,236000416,,,,,90,40,1684
DELAWARE,230753,MEDIA BORO,5901,0.80,236003089,,,,,35,29,1850
DELAWARE,230785,MIDDLETOWN TWP,16373,13.50,236000426,Home Rule,MIDDLETOWN TOWNSHIP,1978,,18,4,1686
DELAWARE,230813,MILLBOURNE BORO,1212,0.10,236003090,,,,,1,28,
DELAWARE,230843,MORTON BORO,2778,0.40,236050577,,,,,7,30,1898
DELAWARE,230874,NETHER PROVIDENCE TWP,14525,4.70,236000199,,,,,32,41,1687
DELAWARE,230905,NEWTOWN TWP,15002,10.00,236000444,,,,,42,8,
DELAWARE,230933,NORWOOD BORO,5943,0.80,236002917,,,,,11,43,1893
DELAWARE,230963,PARKSIDE BORO,2321,0.20,236002922,,,,,4,18,
DELAWARE,230993,PROSPECT PARK BORO,6427,0.70,236003004,,,,,9,36,1894
DELAWARE,231024,RADNOR TWP,33228,13.80,236000200,Home Rule,TOWNSHIP OF RADNOR,1977,,131,18,
DELAWARE,231053,RIDLEY PARK BORO,7186,1.10,236002931,,,,,17,44,1888
DELAWARE,231084,RIDLEY TWP,31053,5.10,236000201,,,,,97,155,
DELAWARE,231113,ROSE VALLEY BORO,1017,0.70,236003007,,,,,0,2,1920
DELAWARE,231143,RUTLEDGE BORO,782,0.10,236003093,,,,,0,7,1855
DELAWARE,231173,SHARON HILL BORO,6014,0.80,236002942,,,,,15,34,1890
DELAWARE,231204,SPRINGFIELD TWP,25070,6.30,236004592,,,,,126,176,
DELAWARE,231233,SWARTHMORE BORO,6543,1.40,236003010,,,,,15,6,1893
DELAWARE,231265,THORNBURY TWP,6904,9.20,231987136,,,,,7,16,1687
DELAWARE,231294,TINICUM TWP,3983,5.80,236003039,,,,,41,52,1780
DELAWARE,231323,TRAINER BORO,1976,1.10,236003097,,,,,10,20,
DELAWARE,231353,UPLAND BORO,3068,0.70,236002955,,,,,16,20,1869
DELAWARE,231384,UPPER CHICHESTER TWP,16898,6.70,236000203,,,,,53,35,1700
DELAWARE,231414,UPPER DARBY TWP,85681,7.80,236004593,Home Rule,UPPER DARBY TOWNSHIP,1976,,394,52,
DELAWARE,231445,UPPER PROVIDENCE TWP,10852,5.60,236000545,Home Rule,UPPER PROVIDENCE TOWNSHIP,1976,,36,2,
DELAWARE,231473,YEADON BORO,12054,1.60,236002966,,,,,36,29,1894
ELK,240035,BENEZETTE TWP,216,106.70,251231472,,,,,1,9,
ELK,240001,ELK COUNTY,30990,832.10,251253200,,,,,152,30,
ELK,240095,FOX TWP,3576,67.20,256001484,,,,,7,3,1814
ELK,240125,HIGHLAND TWP,403,86.90,251426429,Home Rule,HIGHLAND TWP,2017,,2,6,1850
ELK,240155,HORTON TWP,1366,57.00,256009086,,,,,3,1,1850
ELK,240185,JAY TWP,1963,67.70,256001838,,,,,4,12,
ELK,240213,JOHNSONBURG BORO,2404,2.90,256000390,,,,,7,20,1892
ELK,240245,JONES TWP,1573,145.20,256001889,,,,,5,1,
ELK,240275,MILLSTONE TWP,95,41.50,256009705,,,,,2,8,1870
ELK,240303,RIDGWAY BORO,4039,2.60,256000450,,,,,31,11,1881
ELK,240335,RIDGWAY TWP,2416,86.90,256002649,,,,,3,3,1833
ELK,240365,SPRING CREEK TWP,201,63.60,256003081,,,,,0,5,
ELK,240392,ST MARYS CITY,12738,99.30,251699421,Home Rule,CITY OF ST. MARYS,1994,,53,81,1848
ERIE,250033,ALBION BORO,1528,1.10,256000262,,,,,11,0,1861
ERIE,250065,AMITY TWP,985,28.00,251185151,,,,,2,7,1825
ERIE,250095,CONCORD TWP,1277,33.10,251243348,,,,,0,6,1800
ERIE,250125,CONNEAUT TWP,4191,43.10,251149825,,,,,3,8,1800
ERIE,250152,CORRY CITY,6210,6.00,256000854,,,,,42,15,1866
ERIE,250183,CRANESVILLE BORO,570,0.90,251231474,,,,,0,6,
ERIE,250243,EDINBORO BORO,4964,2.30,256000343,Home Rule,BOROUGH OF EDINBORO,1976,Weak Mayor,30,3,1840
ERIE,250273,ELGIN BORO,204,1.50,256195149,,,,,0,2,1876
ERIE,250305,ELK CREEK TWP,1786,34.70,251158371,,,,,4,5,1800
ERIE,250332,ERIE CITY,94831,19.10,256000857,Opional 3rd Class City Charter,CITY OF ERIE,1962,Mayor/Council,659,78,1851
ERIE,250001,ERIE COUNTY,270876,804.60,256001027,Home Rule,COUNTY OF ERIE,1978,,1152,38,
ERIE,250395,FAIRVIEW TWP,11138,29.00,256001298,,,,Commission,12,13,1998
ERIE,250425,FRANKLIN TWP,1508,28.70,256001499,,,,,4,2,1844
ERIE,250453,GIRARD BORO,2993,2.30,256000370,,,,,15,6,1846
ERIE,250485,GIRARD TWP,4869,31.50,256001557,,,,,9,2,1832
ERIE,250515,GREENE TWP,4478,37.40,256001609,,,,,10,2,1800
ERIE,250545,GREENFIELD TWP,1803,33.80,256010321,,,,,5,4,1800
ERIE,250575,HARBORCREEK TWP,16635,34.10,256001664,,,,,27,1,1800
ERIE,250603,LAKE CITY BORO,2935,1.80,256000427,,,,,8,7,1926
ERIE,250634,LAWRENCE PARK TWP,3820,1.80,256001967,,,,,12,23,
ERIE,250665,LE BOEUF TWP,1659,33.50,256001975,,,,,3,11,1800
ERIE,250723,MCKEAN BORO,476,0.60,251322744,,,,,0,1,
ERIE,250695,MCKEAN TWP,4437,36.80,256002088,,,,,7,2,1800
ERIE,250753,MILL VILLAGE BORO,388,0.90,251841893,,,,,0,5,1870
ERIE,250785,MILLCREEK TWP,54073,32.10,256002167,,,,,186,49,1800
ERIE,250813,NORTH EAST BORO,4106,1.30,256000426,,,,Weak Mayor,37,10,1834
ERIE,250845,NORTH EAST TWP,6529,42.20,256002317,,,,,15,1,1800
ERIE,250873,PLATEA BORO,442,3.30,251335259,,,,,0,2,1870
ERIE,250905,SPRINGFIELD TWP,3076,37.40,256003093,,,,,3,2,1800
ERIE,250935,SUMMIT TWP,7342,24.10,256003146,,,,,21,4,1854
ERIE,250963,UNION CITY BORO,2927,1.80,256000490,,,,,18,3,1865
ERIE,250995,UNION TWP,1541,36.50,256003251,,,,,4,0,
ERIE,251025,VENANGO TWP,2256,43.40,256003336,,,,,4,8,1800
ERIE,251055,WASHINGTON TWP,4393,45.20,256003392,Optional Plan,WASHINGTON TOWNSHIP,1976,,10,3,1800
ERIE,251083,WATERFORD BORO,1476,1.20,256011456,,,,,2,1,1833
ERIE,251115,WATERFORD TWP,3915,50.00,256003406,,,,,6,1,1800
ERIE,251143,WATTSBURG BORO,353,0.30,251157280,,,,,0,4,1833
ERIE,251175,WAYNE TWP,1540,38.10,251142590,,,,,3,5,1826
ERIE,251203,WESLEYVILLE BORO,3222,0.50,256000500,,,,,15,0,
FAYETTE,260033,BELLE VERNON BORO,1024,0.30,256000275,,,,,2,1,1863
FAYETTE,260063,BROWNSVILLE BORO,2185,1.00,256000294,,,,,5,3,1815
FAYETTE,260095,BROWNSVILLE TWP,534,1.50,256000649,,,,,0,6,1817
FAYETTE,260125,BULLSKIN TWP,6740,43.50,251146755,,,,,13,0,1784
FAYETTE,260152,CONNELLSVILLE CITY,7031,2.20,256000853,,,,,27,4,
FAYETTE,260185,CONNELLSVILLE TWP,2076,11.40,256000983,,,,,3,7,1822
FAYETTE,260213,DAWSON BORO,352,0.20,251329223,,,,,0,3,1872
FAYETTE,260243,DUNBAR BORO,1013,0.60,251216479,,,,,2,11,1863
FAYETTE,260275,DUNBAR TWP,6672,59.10,256001152,,,,,7,1,1798
FAYETTE,260303,EVERSON BORO,771,0.20,256000354,,,,,0,5,
FAYETTE,260333,FAIRCHANCE BORO,1890,1.20,256000355,,,,,3,1,1889
FAYETTE,260363,FAYETTE CITY BORO,502,0.20,256000358,,,,,1,0,1847
FAYETTE,260001,FAYETTE COUNTY,128804,798.90,256001029,,,,,515,28,
FAYETTE,260395,FRANKLIN TWP,2378,29.60,256001495,,,,,5,2,1783
FAYETTE,260425,GEORGES TWP,6346,47.60,256001535,,,,,11,5,1783
FAYETTE,260455,GERMAN TWP,4669,33.50,256001541,,,,,10,5,
FAYETTE,260485,HENRY CLAY TWP,1761,51.20,251114896,,,,,8,0,1824
FAYETTE,260515,JEFFERSON TWP,2004,20.10,256001850,,,,,4,2,1840
FAYETTE,260545,LOWER TYRONE TWP,1073,15.90,256011898,,,,,2,9,1877
FAYETTE,260575,LUZERNE TWP,5586,29.50,256002034,,,,,6,2,1783
FAYETTE,260603,MARKLEYSBURG BORO,246,0.30,251756921,,,,,0,1,1893
FAYETTE,260633,MASONTOWN BORO,3276,1.50,256000405,,,,,10,16,1876
FAYETTE,260665,MENALLEN TWP,4098,21.30,256002116,,,,,8,0,1783
FAYETTE,260693,NEWELL BORO,513,0.60,251122753,,,,,0,10,
FAYETTE,260725,NICHOLSON TWP,1732,21.80,256002298,,,,,3,0,1845
FAYETTE,260755,NORTH UNION TWP,11828,39.00,256002339,,,,,11,5,1851
FAYETTE,260783,OHIOPYLE BORO,37,0.40,237330719,,,,,0,1,1891
FAYETTE,260815,PERRY TWP,2338,20.20,256002452,,,,,2,6,1839
FAYETTE,260843,PERRYOPOLIS BORO,1705,1.50,256008564,,,,,5,7,
FAYETTE,260873,POINT MARION BORO,1156,0.40,256000440,,,,,3,4,1893
FAYETTE,260905,REDSTONE TWP,5079,22.80,256002625,,,,,9,3,1797
FAYETTE,260935,SALTLICK TWP,3037,37.60,256002911,,,,,6,2,1797
FAYETTE,260963,SMITHFIELD BORO,831,0.70,251217341,,,,,2,4,
FAYETTE,260993,SOUTH CONNELLSVILLE BORO,1917,1.70,256000468,,,,,2,2,
FAYETTE,261025,SOUTH UNION TWP,10890,16.80,256003068,,,,,17,5,1852
FAYETTE,261055,SPRINGFIELD TWP,2732,59.40,256003096,,,,,6,3,1847
FAYETTE,261085,SPRINGHILL TWP,2722,33.80,256003098,,,,,5,1,1783
FAYETTE,261115,STEWART TWP,623,50.40,256003112,,,,,1,6,1855
FAYETTE,261142,UNIONTOWN CITY,9984,2.00,256000885,,,,,55,13,
FAYETTE,261175,UPPER TYRONE TWP,1773,7.80,256003314,,,,,3,5,1877
FAYETTE,261203,VANDERBILT BORO,419,0.20,251224260,,,,,0,4,
FAYETTE,261235,WASHINGTON TWP,3894,9.70,251145679,,,,,6,2,1783
FAYETTE,261265,WHARTON TWP,3355,91.60,256003510,,,,,8,10,1783
FOREST,270035,BARNETT TWP,309,34.30,256000147,,,,,1,7,1854
FOREST,270001,FOREST COUNTY,6973,430.50,251127626,,,,,44,25,
FOREST,270065,GREEN TWP,376,42.00,251642461,,,,,0,9,
FOREST,270095,HARMONY TWP,468,34.10,256001672,,,,,0,11,
FOREST,270125,HICKORY TWP,413,37.60,251300513,,,,,0,8,
FOREST,270155,HOWE TWP,194,87.50,256001772,,,,,3,4,1867
FOREST,270185,JENKS TWP,3858,84.50,256001858,,,,,4,6,
FOREST,270215,KINGSLEY TWP,259,60.80,256001915,,,,,0,9,
FOREST,270243,TIONESTA BORO,428,1.40,256000485,,,,,4,1,1805
FOREST,270275,TIONESTA TWP,668,45.00,251378636,,,,,0,10,
FRANKLIN,280035,ANTRIM TWP,15778,70.20,236000240,,,,,19,5,1741
FRANKLIN,280063,CHAMBERSBURG BORO,21903,6.90,236002979,,,,,243,55,1803
FRANKLIN,280095,FANNETT TWP,2483,68.20,251261285,,,,,2,12,1761
FRANKLIN,280001,FRANKLIN COUNTY,155932,773.30,236003024,,,,,585,105,
FRANKLIN,280123,GREENCASTLE BORO,4251,1.60,236002868,,,,,21,7,1805
FRANKLIN,280155,GREENE TWP,18436,57.30,236000341,,,,,19,2,1788
FRANKLIN,280185,GUILFORD TWP,14627,51.00,236000344,,,,,11,2,1751
FRANKLIN,280215,HAMILTON TWP,11374,35.50,236000345,,,,,7,0,1752
FRANKLIN,280245,LETTERKENNY TWP,2462,70.40,251148404,,,,,0,9,1761
FRANKLIN,280275,LURGAN TWP,2207,32.70,236050626,,,,,4,7,1743
FRANKLIN,280303,MERCERSBURG BORO,1507,0.90,236002995,,,,,6,0,1831
FRANKLIN,280335,METAL TOWNSHIP,1768,44.50,251714248,,,,,7,4,1795
FRANKLIN,280363,MONT ALTO BORO,1580,0.60,251181547,,,,,5,8,
FRANKLIN,280395,MONTGOMERY TWP,5740,67.40,236000432,,,,,4,3,1781
FRANKLIN,280423,ORRSTOWN BORO,214,0.10,251450491,,,,,0,1,1847
FRANKLIN,280455,PETERS TWP,4462,55.80,251155783,,,,,3,8,1751
FRANKLIN,280485,QUINCY TWP,5318,45.20,236000475,,,,,14,4,1838
FRANKLIN,280663,SHIPPENSBURG BORO,1163,0.70,236003094,,,,,53,5,
FRANKLIN,280515,SOUTHAMPTON TWP,8566,38.20,251309225,,,,,6,10,1783
FRANKLIN,280545,ST THOMAS TWP,5917,51.90,236050928,,,,,4,3,1818
FRANKLIN,280575,WARREN TWP,328,30.60,393008032,,,,,0,8,1798
FRANKLIN,280605,WASHINGTON TWP,14897,39.10,236000561,,,,,33,4,1779
FRANKLIN,280633,WAYNESBORO BORO,10951,3.40,236002956,,,,,59,14,1818
FULTON,290035,AYR TWP,2036,46.30,251266274,,,,,0,4,1754
FULTON,290065,BELFAST TWP,1361,50.20,251265361,,,,,0,12,
FULTON,290095,BETHEL TWP,1555,37.10,251158635,,,,,0,9,1773
FULTON,290125,BRUSH CREEK TWP,732,54.30,236000261,,,,,0,7,1850
FULTON,290155,DUBLIN TWP,1193,36.90,236000300,,,,,0,7,1767
FULTON,290001,FULTON COUNTY,14556,438.50,236003054,,,,,50,12,
FULTON,290185,LICKING CREEK TWP,1575,44.70,237277277,,,,,0,8,1837
FULTON,290213,MCCONNELLSBURG BORO,1151,0.40,231605949,,,,,0,1,1814
FULTON,290245,TAYLOR TWP,1065,32.60,251284618,,,,,0,6,1849
FULTON,290275,THOMPSON TWP,1029,37.90,236000229,,,,,0,14,1849
FULTON,290305,TODD TWP,1612,28.90,251190881,,,,,0,9,1849
FULTON,290335,UNION TWP,747,30.50,251267987,,,,,0,11,1864
FULTON,290353,VALLEY-HI  BORO,6,0.50,251560013,,,,,0,0,
FULTON,290365,WELLS TWP,494,37.40,251266783,,,,,0,9,1849
GREENE,300035,ALEPPO TWP,429,28.00,251103416,,,,,2,2,1821
GREENE,300063,CARMICHAELS  BORO,432,0.20,251182690,,,,,0,2,
GREENE,300095,CENTER TWP,1113,48.90,256000761,,,,,6,0,1820
GREENE,300123,CLARKSVILLE BORO,203,0.10,251152949,,,,,0,4,
GREENE,300155,CUMBERLAND TWP,6383,38.30,256001083,,,,,15,11,
GREENE,300185,DUNKARD TWP,2177,31.60,256001155,,,,,7,3,1798
GREENE,300215,FRANKLIN TWP,7056,40.60,256001496,,,,,9,0,1787
GREENE,300245,FREEPORT TWP,269,8.10,237413631,,,,,0,4,1932
GREENE,300275,GILMORE TWP,234,23.00,256001550,,,,,0,5,1857
GREENE,300305,GRAY TWP,182,4.20,237416676,,,,,0,7,1932
GREENE,300001,GREENE COUNTY,35954,578.40,256001034,,,,,292,23,
GREENE,300335,GREENE TWP,401,18.50,256001608,,,,,2,0,1782
GREENE,300363,GREENSBORO BORO,264,0.10,251355796,,,,,0,3,1879
GREENE,300395,JACKSON TWP,381,28.70,256010326,,,,,4,2,1839
GREENE,300423,JEFFERSON BORO,253,0.20,251660402,,,,,0,2,1795
GREENE,300455,JEFFERSON TWP,2351,21.50,256001849,,,,,7,0,1798
GREENE,300485,MONONGAHELA TWP,1480,17.40,256002184,,,,,4,0,1822
GREENE,300515,MORGAN TWP,2335,24.70,256002194,,,,,8,0,
GREENE,300545,MORRIS TWP,564,35.70,256002196,,,,,4,0,1798
GREENE,300575,PERRY TWP,1396,30.20,256002461,,,,,2,2,1842
GREENE,300603,RICES LANDING BORO,425,0.80,251182438,,,,,0,5,
GREENE,300635,RICHHILL TWP,775,54.30,256004251,,,,,5,2,
GREENE,300665,SPRINGHILL TWP,319,22.00,251220283,,,,,3,1,1860
GREENE,300695,WASHINGTON TWP,932,27.20,256003390,,,,,4,7,1838
GREENE,300725,WAYNE TWP,1025,39.20,256003417,,,,,5,2,1808
GREENE,300753,WAYNESBURG BORO,4006,0.80,256000499,,,,,17,21,1816
GREENE,300785,WHITELEY TWP,569,31.70,256003519,,,,,5,2,1798
HUNTINGDON,310033,ALEXANDRIA BORO,384,0.10,251237115,,,,,0,10,1827
HUNTINGDON,310065,BARREE TWP,434,24.00,236005772,,,,,0,7,1767
HUNTINGDON,310093,BIRMINGHAM BORO,89,0.10,251543656,,,,,0,0,1828
HUNTINGDON,310125,BRADY TWP,1034,31.20,236005758,,,,,0,4,1846
